,nox,nox_categoria
2272,34.665933333333335,Medio
2273,36.10613333333333,Medio
2274,33.51436666666667,Medio
2275,35.3895,Medio
2276,42.109,Medio
2277,46.53966666666667,Medio
2278,43.6112,Medio
2279,45.61003333333334,Medio
2280,44.17243333333332,Medio
2281,31.60473333333333,Bajo
2282,27.6884,Bajo
2283,33.0445,Medio
2284,30.572333333333333,Bajo
2285,31.96633333333333,Medio
2286,53.217033333333326,Alto
2287,76.3652,Alto
2288,91.8535,Alto
2289,86.92346666666667,Alto
2290,66.0331,Alto
2291,36.08776666666667,Medio
2292,27.479533333333336,Bajo
2293,20.556466666666665,Bajo
2294,16.0476,Bajo
2295,17.53755,Bajo
2296,21.36073333333333,Bajo
2297,18.330266666666667,Bajo
2298,28.9948,Bajo
2299,34.18436666666667,Medio
2300,43.1147,Medio
2301,53.812900000000006,Alto
2302,54.7235,Alto
2303,63.158,Alto
2304,72.5205,Alto
2305,60.73215,Alto
2306,46.237300000000005,Medio
2307,48.5286,Medio
2308,47.7571,Medio
2309,54.703,Alto
2310,69.47576666666667,Alto
2311,77.77173333333333,Alto
2312,85.0907,Alto
2313,59.634566666666665,Alto
2314,36.00563333333333,Medio
2315,16.756566666666668,Bajo
2316,15.689633333333331,Bajo
2317,10.13555,Bajo
2318,3.9,Bajo
2319,14.146166666666666,Bajo
2320,25.391966666666665,Bajo
2321,27.7524,Bajo
2322,37.79493333333333,Medio
2323,48.0863,Medio
2324,55.249,Alto
2325,62.8125,Alto
2326,74.03049999999999,Alto
2327,67.74,Alto
2328,33.050666666666665,Medio
2329,15.0715,Bajo
2330,15.0912,Bajo
2331,7.0619,Bajo
2332,10.5041,Bajo
2333,13.2446,Bajo
2334,38.2915,Medio
2335,82.04299999999999,Alto
2336,86.72936666666668,Alto
2337,66.13266666666667,Alto
2338,61.06826666666666,Alto
2339,38.01853333333333,Medio
2340,23.10803333333333,Bajo
2341,18.995966666666664,Bajo
2342,21.8042,Bajo
2343,34.9747,Medio
2344,38.398266666666665,Medio
2345,49.96346666666667,Medio
2346,63.57873333333333,Alto
2347,61.1655,Alto
2348,70.8095,Alto
2349,85.05,Alto
2350,10.4,Bajo
2351,33.5605,Medio
2352,51.45123333333333,Medio
2353,39.2789,Medio
2354,23.49555,Bajo
2355,16.87095,Bajo
2356,18.0645,Bajo
2357,23.6073,Bajo
2358,48.30193333333333,Medio
2359,81.1981,Alto
2360,105.15093333333334,Alto
2361,93.03046666666668,Alto
2362,58.43973333333333,Alto
2363,48.88356666666667,Medio
2364,39.46445,Medio
2365,45.44865,Medio
2366,42.5242,Medio
2367,37.26265,Medio
2368,75.191,Alto
2369,80.38,Alto
2370,85.898,Alto
2371,142.15,Alto
2372,146.342,Alto
2373,88.9855,Alto
2374,91.8205,Alto
2375,107.3331,Alto
2376,72.12573333333333,Alto
2377,58.21586666666667,Alto
2378,37.3346,Medio
2379,37.42343333333333,Medio
2380,31.653,Medio
2381,42.736900000000006,Medio
2382,70.41695,Alto
2383,90.3915,Alto
2384,107.654,Alto
2385,150.525,Alto
2386,107.235,Alto
2387,41.91726666666667,Medio
2388,25.8776,Bajo
2389,27.515966666666667,Bajo
2390,38.700966666666666,Medio
2391,41.6907,Medio
2392,37.2888,Medio
2393,40.513466666666666,Medio
2394,57.0121,Alto
2395,58.910833333333336,Alto
2396,52.33539999999999,Medio
2397,43.2323,Medio
2398,49.2195,Medio
2399,41.821000000000005,Medio
2400,33.25253333333333,Medio
2401,24.3674,Bajo
2402,23.78245,Bajo
2403,20.07365,Bajo
2404,23.509933333333336,Bajo
2405,26.02303333333333,Bajo
2406,37.15916666666667,Medio
2407,74.769,Alto
2408,129.635,Alto
2409,132.265,Alto
2410,95.8918,Alto
2411,67.731,Alto
2412,42.4482,Medio
2413,26.82456666666667,Bajo
2414,22.71923333333333,Bajo
2415,22.2475,Bajo
2416,26.240700000000004,Bajo
2417,29.0031,Bajo
2418,37.22136666666666,Medio
2419,45.18226666666667,Medio
2420,45.304,Medio
2421,41.57316666666667,Medio
2422,49.14846666666667,Medio
2423,41.28210000000001,Medio
2424,29.07856666666667,Bajo
2425,23.2388,Bajo
2426,19.282633333333333,Bajo
2427,30.370366666666666,Bajo
2428,22.768633333333337,Bajo
2429,21.27233333333333,Bajo
2430,40.0588,Medio
2431,70.51266666666668,Alto
2432,80.5982,Alto
2433,73.98486666666666,Alto
2434,51.87753333333334,Medio
2435,33.6051,Medio
2436,28.594166666666663,Bajo
2437,23.1058,Bajo
2438,18.3908,Bajo
2439,19.461233333333336,Bajo
2440,15.102266666666663,Bajo
2441,19.1753,Bajo
2442,22.94696666666667,Bajo
2443,35.6119,Medio
2444,52.37166666666667,Medio
2445,51.993,Medio
2446,45.51670000000001,Medio
2447,36.16966666666666,Medio
2448,27.6077,Bajo
2449,21.250833333333333,Bajo
2450,19.57183333333333,Bajo
2451,22.33413333333333,Bajo
2452,22.338966666666664,Bajo
2453,25.78343333333333,Bajo
2454,38.73,Medio
2455,56.3826,Alto
2456,68.5693,Alto
2457,59.04123333333334,Alto
2458,39.44636666666667,Medio
2459,28.90523333333333,Bajo
2460,25.76333333333333,Bajo
2461,25.437700000000003,Bajo
2462,28.953233333333333,Bajo
2463,21.92643333333333,Bajo
2464,20.58203333333333,Bajo
2465,21.568566666666666,Bajo
2466,28.447533333333336,Bajo
2467,37.098600000000005,Medio
2468,45.9528,Medio
2469,42.23713333333333,Medio
2470,29.061733333333336,Bajo
2471,30.07796666666667,Bajo
2472,36.74403333333333,Medio
2473,29.28226666666667,Bajo
2474,29.319466666666667,Bajo
2475,25.2741,Bajo
2476,35.3793,Medio
2477,34.35243333333333,Medio
2478,41.24686666666667,Medio
2479,41.45473333333334,Medio
2480,37.9517,Medio
2481,38.80273333333333,Medio
2482,26.3915,Bajo
2483,17.599033333333335,Bajo
2484,9.3205,Bajo
2485,9.0783,Bajo
2486,18.003833333333333,Bajo
2487,19.322,Bajo
2488,14.597466666666667,Bajo
2489,16.1109,Bajo
2490,27.262833333333333,Bajo
2491,32.569633333333336,Medio
2492,35.03573333333333,Medio
2493,28.738133333333334,Bajo
2494,23.843166666666665,Bajo
2495,34.9681,Medio
2496,31.303466666666665,Bajo
2497,22.2842,Bajo
2498,18.011833333333332,Bajo
2499,18.8779,Bajo
2500,20.17703333333333,Bajo
2501,22.643633333333337,Bajo
2502,57.93336666666667,Alto
2503,72.47879999999999,Alto
2504,82.00683333333335,Alto
2505,76.13690000000001,Alto
2506,37.47076666666667,Medio
2507,28.988466666666667,Bajo
2508,28.14,Bajo
2509,16.424666666666667,Bajo
2510,16.504333333333335,Bajo
2511,18.0723,Bajo
2512,25.052766666666667,Bajo
2513,34.244933333333336,Medio
2514,40.32313333333333,Medio
2515,38.42463333333333,Medio
2516,48.27093333333334,Medio
2517,37.24293333333333,Medio
2518,43.19846666666666,Medio
2519,34.08006666666666,Medio
2520,24.332066666666663,Bajo
2521,16.7499,Bajo
2522,15.9895,Bajo
2523,14.060933333333333,Bajo
2524,15.410233333333332,Bajo
2525,20.657633333333333,Bajo
2526,39.4327,Medio
2527,63.35396666666667,Alto
2528,73.17546666666667,Alto
2529,55.7079,Alto
2530,35.6507,Medio
2531,29.70423333333333,Bajo
2532,23.0032,Bajo
2533,20.8955,Bajo
2534,21.39323333333333,Bajo
2535,34.1541,Medio
2536,45.11233333333333,Medio
2537,38.58643333333333,Medio
2538,52.01363333333333,Medio
2539,55.74896666666667,Alto
2540,75.899,Alto
2541,80.19413333333334,Alto
2542,52.06123333333333,Medio
2543,38.2799,Medio
2544,31.296766666666667,Bajo
2545,24.3858,Bajo
2546,21.57636666666667,Bajo
2547,18.748833333333334,Bajo
2548,20.8915,Bajo
2549,26.217133333333333,Bajo
2550,36.7469,Medio
2551,56.753366666666665,Alto
2552,62.151266666666665,Alto
2553,61.97966666666667,Alto
2554,41.81716666666667,Medio
2555,37.525533333333335,Medio
2556,25.454466666666665,Bajo
2557,22.623033333333336,Bajo
2558,25.43,Bajo
2559,39.50905,Medio
2560,45.3434,Medio
2561,51.8083,Medio
2562,56.7617,Alto
2563,149.523,Alto
2564,90.2871,Alto
2565,76.35033333333332,Alto
2566,65.52453333333334,Alto
2567,53.7214,Alto
2568,36.6333,Medio
2569,25.50375,Bajo
2570,22.2555,Bajo
2571,26.21,Bajo
2572,17.6598,Bajo
2573,24.39645,Bajo
2574,45.47775,Medio
2575,40.6009,Medio
2576,61.54595,Alto
2577,36.017966666666666,Medio
2578,27.01013333333333,Bajo
2579,17.358966666666664,Bajo
2580,10.885,Bajo
2581,9.9526,Bajo
2582,8.52825,Bajo
2583,13.85335,Bajo
2584,15.2081,Bajo
2585,10.68,Bajo
2586,14.775333333333334,Bajo
2587,20.1311,Bajo
2588,18.88855,Bajo
2589,25.99295,Bajo
2590,32.93095,Medio
2591,25.070733333333333,Bajo
2592,30.1644,Bajo
2593,28.621333333333336,Bajo
2594,22.6943,Bajo
2595,16.778200000000002,Bajo
2596,12.3802,Bajo
2597,11.7695,Bajo
2598,13.2505,Bajo
2599,19.11695,Bajo
2600,26.82753333333333,Bajo
2601,24.26783333333333,Bajo
2602,17.2231,Bajo
2603,9.56445,Bajo
2604,7.0909,Bajo
2605,5.488,Bajo
2606,9.186,Bajo
2607,17.859266666666667,Bajo
2608,17.513550000000002,Bajo
2609,24.623,Bajo
2610,22.277050000000003,Bajo
2611,23.74765,Bajo
2612,30.2272,Bajo
2613,28.57905,Bajo
2614,35.5431,Medio
2615,30.596766666666667,Bajo
2616,32.4452,Medio
2617,33.0974,Medio
2618,30.660633333333333,Bajo
2619,23.74706666666667,Bajo
2620,20.403066666666664,Bajo
2621,24.0556,Bajo
2622,40.52336666666667,Medio
2623,54.5326,Alto
2624,54.45263333333335,Alto
2625,48.45526666666667,Medio
2626,33.31013333333333,Medio
2627,16.569333333333333,Bajo
2628,16.064566666666668,Bajo
2629,13.9097,Bajo
2630,14.089666666666666,Bajo
2631,18.5105,Bajo
2632,22.69805,Bajo
2633,31.67295,Medio
2634,31.4846,Bajo
2635,26.32005,Bajo
2636,27.97005,Bajo
2637,32.080866666666665,Medio
2638,45.64285,Medio
2639,59.6311,Alto
2640,44.88856666666667,Medio
2641,36.946,Medio
2642,43.2276,Medio
2643,25.79856666666667,Bajo
2644,24.056833333333334,Bajo
2645,21.42956666666667,Bajo
2646,32.831599999999995,Medio
2647,26.26556666666667,Bajo
2648,19.74885,Bajo
2649,24.977833333333336,Bajo
2650,14.114933333333331,Bajo
2651,10.099766666666667,Bajo
2652,9.075266666666666,Bajo
2653,13.487666666666668,Bajo
2654,15.99045,Bajo
2655,25.84116666666667,Bajo
2656,33.858333333333334,Medio
2657,36.50376666666667,Medio
2658,43.81953333333333,Medio
2659,65.51095,Alto
2660,67.50345,Alto
2661,58.0733,Alto
2662,58.63203333333333,Alto
2663,69.16095,Alto
2664,66.27029999999999,Alto
2665,43.539550000000006,Medio
2666,24.057,Bajo
2667,23.930266666666668,Bajo
2668,24.383033333333334,Bajo
2669,28.739500000000003,Bajo
2670,48.29656666666667,Medio
2671,65.31906666666667,Alto
2672,67.54496666666667,Alto
2673,77.24286666666667,Alto
2674,63.302533333333336,Alto
2675,59.68030000000001,Alto
2676,36.77146666666667,Medio
2677,44.7714,Medio
2678,34.35833333333333,Medio
2679,26.96835,Bajo
2680,34.5732,Medio
2681,62.03856666666667,Alto
2682,44.3794,Medio
2683,53.240566666666666,Alto
2684,54.77586666666667,Alto
2685,52.67523333333333,Alto
2686,51.66693333333333,Medio
2687,41.388866666666665,Medio
2688,25.628266666666665,Bajo
2689,20.2466,Bajo
2690,17.608033333333335,Bajo
2691,19.8947,Bajo
2692,18.8328,Bajo
2693,24.7466,Bajo
2694,40.94703333333334,Medio
2695,75.83616666666667,Alto
2696,94.8298,Alto
2697,98.48723333333334,Alto
2698,71.5138,Alto
2699,34.448766666666664,Medio
2700,19.215933333333336,Bajo
2701,18.59713333333333,Bajo
2702,20.5606,Bajo
2703,19.1508,Bajo
2704,30.22295,Bajo
2705,29.37003333333333,Bajo
2706,37.14216666666667,Medio
2707,44.74046666666666,Medio
2708,44.2999,Medio
2709,43.0593,Medio
2710,47.07703333333333,Medio
2711,47.9012,Medio
2712,42.3019,Medio
2713,39.13473333333334,Medio
2714,43.385866666666665,Medio
2715,35.1515,Medio
2716,24.5559,Bajo
2717,36.97196666666667,Medio
2718,53.266133333333336,Alto
2719,91.39465,Alto
2720,102.3989,Alto
2721,96.88805,Alto
2722,82.73745,Alto
2723,64.4182,Alto
2724,28.69143333333333,Bajo
2725,24.0202,Bajo
2726,21.28506666666667,Bajo
2727,29.104,Bajo
2728,29.346,Bajo
2729,47.97233333333333,Medio
2730,38.07796666666667,Medio
2731,59.415,Alto
2732,68.2304,Alto
2733,61.8127,Alto
2734,51.3939,Medio
2735,46.73173333333333,Medio
2736,39.04293333333333,Medio
2737,29.976566666666667,Bajo
2738,27.92983333333333,Bajo
2739,25.608633333333334,Bajo
2740,22.7435,Bajo
2741,26.666833333333333,Bajo
2742,43.25666666666667,Medio
2743,62.84073333333333,Alto
2744,91.4022,Alto
2745,82.61666666666666,Alto
2746,68.26076666666667,Alto
2747,64.8053,Alto
2748,60.32735,Alto
2749,54.4279,Alto
2750,48.7774,Medio
2751,37.2172,Medio
2752,37.23615,Medio
2753,42.44493333333333,Medio
2754,40.2443,Medio
2755,78.17176666666667,Alto
2756,91.41855,Alto
2757,88.69156666666667,Alto
2758,93.75803333333332,Alto
2759,77.23916666666666,Alto
2760,48.30206666666667,Medio
2761,32.5705,Medio
2762,19.71936666666667,Bajo
2763,19.542366666666663,Bajo
2764,18.464766666666662,Bajo
2765,23.27683333333333,Bajo
2766,46.964666666666666,Medio
2767,52.81486666666667,Alto
2768,70.1959,Alto
2769,80.22443333333334,Alto
2770,93.7473,Alto
2771,72.23606666666667,Alto
2772,61.8883,Alto
2773,44.96216666666667,Medio
2774,33.122033333333334,Medio
2775,33.18356666666667,Medio
2776,31.92553333333333,Medio
2777,41.22846666666666,Medio
2778,45.11293333333333,Medio
2779,59.4003,Alto
2780,68.29735,Alto
2781,84.10090000000001,Alto
2782,107.28795,Alto
2783,32.4583,Medio
2784,57.371950000000005,Alto
2785,56.79096666666667,Alto
2786,42.64406666666667,Medio
2787,31.6452,Medio
2788,23.752266666666667,Bajo
2789,24.5255,Bajo
2790,45.82473333333333,Medio
2791,99.23645,Alto
2792,91.4734,Alto
2793,82.45443333333334,Alto
2794,71.52746666666667,Alto
2795,58.6473,Alto
2796,34.70513333333333,Medio
2797,29.1579,Bajo
2798,24.096466666666668,Bajo
2799,26.683366666666668,Bajo
2800,43.84996666666667,Medio
2801,39.14443333333333,Medio
2802,42.70913333333333,Medio
2803,59.74446666666666,Alto
2804,72.188,Alto
2805,64.17306666666667,Alto
2806,49.57726666666667,Medio
2807,41.50206666666667,Medio
2808,41.16139999999999,Medio
2809,35.51036666666666,Medio
2810,29.99983333333333,Bajo
2811,24.965666666666667,Bajo
2812,30.5648,Bajo
2813,33.46296666666667,Medio
2814,40.3192,Medio
2815,47.476200000000006,Medio
2816,46.5555,Medio
2817,46.6281,Medio
2818,34.473800000000004,Medio
2819,20.8969,Bajo
2820,17.455366666666666,Bajo
2821,17.835266666666666,Bajo
2822,12.466733333333332,Bajo
2823,10.296066666666666,Bajo
2824,11.3976,Bajo
2825,11.1724,Bajo
2826,20.522766666666666,Bajo
2827,26.8458,Bajo
2828,30.378,Bajo
2829,35.798766666666666,Medio
2830,33.96033333333333,Medio
2831,32.201699999999995,Medio
2832,27.948833333333337,Bajo
2833,23.09273333333333,Bajo
2834,21.482133333333334,Bajo
2835,22.47406666666667,Bajo
2836,21.84996666666667,Bajo
2837,24.98893333333333,Bajo
2838,38.981,Medio
2839,73.48479999999999,Alto
2840,94.3708,Alto
2841,108.22565,Alto
2842,89.00482500000001,Alto
2843,69.784,Alto
2844,27.216900000000003,Bajo
2845,14.0772,Bajo
2846,14.79535,Bajo
2847,28.7919,Bajo
2848,29.70125,Bajo
2849,25.8099,Bajo
2850,27.2394,Bajo
2851,31.6267,Medio
2852,56.27625,Alto
2853,42.0966,Medio
2854,26.0811,Bajo
2855,28.8355,Bajo
2856,25.08695,Bajo
2857,22.68065,Bajo
2858,17.906599999999997,Bajo
2859,16.624,Bajo
2860,17.85535,Bajo
2861,18.68605,Bajo
2862,33.4876,Medio
2863,11.2769,Bajo
2864,30.037225,Bajo
2865,48.79755,Medio
2866,27.0417,Bajo
2867,15.89385,Bajo
2868,25.838266666666662,Bajo
2869,43.28045,Medio
2870,35.07543333333333,Medio
2871,34.685766666666666,Medio
2872,36.949066666666674,Medio
2873,36.65633333333333,Medio
2874,37.697966666666666,Medio
2875,66.66613333333333,Alto
2876,61.5071,Alto
2877,63.96023333333334,Alto
2878,51.2331,Medio
2879,47.38810000000001,Medio
2880,35.489066666666666,Medio
2881,29.83683333333333,Bajo
2882,23.84693333333333,Bajo
2883,22.8236,Bajo
2884,22.68586666666667,Bajo
2885,27.48913333333333,Bajo
2886,34.10736666666667,Medio
2887,41.96736666666667,Medio
2888,34.98375,Medio
2889,31.901766666666663,Medio
2890,17.792433333333335,Bajo
2891,10.3724,Bajo
2892,9.145433333333331,Bajo
2893,10.3448,Bajo
2894,7.937566666666666,Bajo
2895,8.583733333333333,Bajo
2896,8.7901,Bajo
2897,10.1107,Bajo
2898,14.484366666666666,Bajo
2899,16.86515,Bajo
2900,23.9487,Bajo
2901,22.73335,Bajo
2902,21.066066666666668,Bajo
2903,22.3203,Bajo
2904,18.44513333333333,Bajo
2905,17.077433333333335,Bajo
2906,20.093366666666668,Bajo
2907,22.2551,Bajo
2908,19.413633333333333,Bajo
2909,18.7829,Bajo
2910,31.8788,Medio
2911,73.02446666666667,Alto
2912,82.27256666666666,Alto
2913,82.32676666666667,Alto
2914,39.55486666666667,Medio
2915,23.072766666666663,Bajo
2916,16.889766666666667,Bajo
2917,17.8058,Bajo
2918,17.66743333333333,Bajo
2919,19.8133,Bajo
2920,21.12673333333333,Bajo
2921,18.246133333333333,Bajo
2922,22.313533333333336,Bajo
2923,46.49335,Medio
2924,61.43825,Alto
2925,56.08,Alto
2926,55.68205,Alto
2927,43.866733333333336,Medio
2928,41.6213,Medio
2929,33.20903333333334,Medio
2930,24.1744,Bajo
2931,21.517366666666664,Bajo
2932,21.923766666666666,Bajo
2933,32.43866666666667,Medio
2934,51.672666666666665,Medio
2935,60.94955,Alto
2936,94.15473333333334,Alto
2937,69.15823333333334,Alto
2938,46.94896666666667,Medio
2939,35.09393333333333,Medio
2940,32.67936666666667,Medio
2941,28.874466666666663,Bajo
2942,24.428366666666665,Bajo
2943,23.39616666666667,Bajo
2944,20.273566666666667,Bajo
2945,30.0006,Bajo
2946,35.81036666666666,Medio
2947,52.822,Alto
2948,38.49686666666667,Medio
2949,45.7126,Medio
2950,50.507866666666665,Medio
2951,47.76193333333333,Medio
2952,39.62746666666666,Medio
2953,41.72606666666667,Medio
2954,37.3204,Medio
2955,28.7203,Bajo
2956,20.762066666666662,Bajo
2957,23.5926,Bajo
2958,33.39816666666667,Medio
2959,41.83626666666667,Medio
2960,55.999833333333335,Alto
2961,60.10553333333333,Alto
2962,44.606966666666665,Medio
2963,34.50383333333333,Medio
2964,32.968266666666665,Medio
2965,35.15996666666667,Medio
2966,33.55696666666667,Medio
2967,24.64923333333333,Bajo
2968,26.58083333333333,Bajo
2969,31.357066666666668,Bajo
2970,31.00263333333333,Bajo
2971,42.0987,Medio
2972,42.75133333333333,Medio
2973,40.57313333333334,Medio
2974,37.37403333333334,Medio
2975,32.0707,Medio
2976,26.60153333333333,Bajo
2977,24.51843333333333,Bajo
2978,21.953233333333333,Bajo
2979,25.03983333333333,Bajo
2980,25.374666666666663,Bajo
2981,28.2009,Bajo
2982,29.365800000000004,Bajo
2983,36.42863333333333,Medio
2984,39.69553333333333,Medio
2985,41.357800000000005,Medio
2986,34.1141,Medio
2987,21.01973333333333,Bajo
2988,16.170566666666666,Bajo
2989,14.0015,Bajo
2990,15.430033333333332,Bajo
2991,15.047566666666668,Bajo
2992,12.3608,Bajo
2993,23.11723333333333,Bajo
2994,16.3831,Bajo
2995,19.1701,Bajo
2996,20.14735,Bajo
2997,21.97085,Bajo
2998,28.0109,Bajo
2999,25.61913333333333,Bajo
3000,22.033466666666666,Bajo
3001,19.4568,Bajo
3002,16.7068,Bajo
3003,19.0229,Bajo
3004,18.42353333333333,Bajo
3005,20.856233333333336,Bajo
3006,33.03475,Medio
3007,58.98745,Alto
3008,87.9875,Alto
3009,103.19835,Alto
3010,78.9642,Alto
3011,34.82743333333333,Medio
3012,25.037133333333333,Bajo
3013,22.984066666666664,Bajo
3014,23.6171,Bajo
3015,28.8653,Bajo
3016,31.76213333333333,Medio
3017,27.642633333333333,Bajo
3018,22.8062,Bajo
3019,54.7267,Alto
3020,52.2394,Medio
3021,51.3964,Medio
3022,36.834700000000005,Medio
3023,28.125366666666668,Bajo
3024,25.3988,Bajo
3025,18.31503333333333,Bajo
3026,17.732233333333333,Bajo
3027,16.97243333333333,Bajo
3028,20.506066666666666,Bajo
3029,31.4369,Bajo
3030,47.51193333333334,Medio
3031,68.05135,Alto
3032,84.6479,Alto
3033,86.7847,Alto
3034,73.0325,Alto
3035,48.40803333333333,Medio
3036,29.658933333333334,Bajo
3037,27.13213333333333,Bajo
3038,36.35905,Medio
3039,26.323666666666668,Bajo
3040,30.17863333333333,Bajo
3041,25.0647,Bajo
3042,32.78673333333334,Medio
3043,34.6293,Medio
3044,47.8877,Medio
3045,46.73835,Medio
3046,48.600350000000006,Medio
3047,38.6631,Medio
3048,22.5873,Bajo
3049,20.63563333333333,Bajo
3050,15.294,Bajo
3051,17.692633333333333,Bajo
3052,19.318866666666665,Bajo
3053,25.656333333333333,Bajo
3054,50.25973333333334,Medio
3055,88.04326666666667,Alto
3056,94.53016666666667,Alto
3057,73.07723333333333,Alto
3058,62.27363333333333,Alto
3059,59.19553333333334,Alto
3060,71.03495,Alto
3061,53.367475,Alto
3062,35.7,Medio
3063,91.933,Alto
3064,52.66985,Medio
3065,59.219750000000005,Alto
3066,61.1592,Alto
3067,71.17623333333334,Alto
3068,84.01010000000001,Alto
3069,77.79803333333334,Alto
3070,48.03805,Medio
3071,84.3827,Alto
3072,46.3765,Medio
3073,47.98145,Medio
3074,48.74145,Medio
3075,48.5341,Medio
3076,43.7167,Medio
3077,70.9192,Alto
3078,86.34795,Alto
3079,104.49585,Alto
3080,125.1222,Alto
3081,144.9695,Alto
3082,127.833,Alto
3083,70.4958,Alto
3084,50.115633333333335,Medio
3085,44.91593333333333,Medio
3086,41.13106666666667,Medio
3087,45.96716666666666,Medio
3088,49.691300000000005,Medio
3089,80.2158,Alto
3090,70.5356,Alto
3091,79.2785,Alto
3092,78.48696666666666,Alto
3093,63.286233333333335,Alto
3094,51.4311,Medio
3095,58.31476666666666,Alto
3096,47.7259,Medio
3097,39.233466666666665,Medio
3098,33.23106666666666,Medio
3099,29.3897,Bajo
3100,24.808633333333333,Bajo
3101,33.8564,Medio
3102,48.764100000000006,Medio
3103,77.38323333333334,Alto
3104,82.916,Alto
3105,93.12983333333334,Alto
3106,86.8592,Alto
3107,65.9613,Alto
3108,51.63755,Medio
3109,49.49475,Medio
3110,31.882966666666665,Medio
3111,37.47046666666667,Medio
3112,34.82546666666667,Medio
3113,37.7489,Medio
3114,50.19376666666667,Medio
3115,59.18283333333333,Alto
3116,58.87473333333333,Alto
3117,60.36426666666667,Alto
3118,59.11010000000001,Alto
3119,53.94943333333333,Alto
3120,42.30516666666667,Medio
3121,35.77636666666667,Medio
3122,25.82803333333333,Bajo
3123,21.8499,Bajo
3124,22.494100000000003,Bajo
3125,22.4449,Bajo
3126,35.37546666666667,Medio
3127,50.0882,Medio
3128,66.04676666666667,Alto
3129,67.8874,Alto
3130,59.4032,Alto
3131,53.4163,Alto
3132,39.107,Medio
3133,35.27276666666666,Medio
3134,38.006166666666665,Medio
3135,38.19063333333333,Medio
3136,42.131166666666665,Medio
3137,45.2013,Medio
3138,49.233900000000006,Medio
3139,54.1837,Alto
3140,53.64306666666666,Alto
3141,63.02346666666667,Alto
3142,66.61083333333333,Alto
3143,55.53803333333334,Alto
3144,36.818000000000005,Medio
3145,28.770733333333336,Bajo
3146,29.646733333333334,Bajo
3147,26.694433333333333,Bajo
3148,29.230866666666667,Bajo
3149,34.688833333333335,Medio
3150,39.613933333333335,Medio
3151,45.7069,Medio
3152,67.09955,Alto
3153,44.94473333333334,Medio
3154,36.37003333333333,Medio
3155,29.911066666666667,Bajo
3156,23.7513,Bajo
3157,21.826466666666665,Bajo
3158,16.6415,Bajo
3159,15.7123,Bajo
3160,13.8559,Bajo
3161,19.297366666666665,Bajo
3162,27.5174,Bajo
3163,30.720166666666668,Bajo
3164,36.13826666666667,Medio
3165,39.99726666666667,Medio
3166,39.29576666666667,Medio
3167,46.25493333333333,Medio
3168,49.50866666666667,Medio
3169,50.3686,Medio
3170,47.16049999999999,Medio
3171,45.99673333333334,Medio
3172,38.45666666666667,Medio
3173,44.4785,Medio
3174,56.44883333333333,Alto
3175,71.84100000000001,Alto
3176,86.9021,Alto
3177,77.48166666666667,Alto
3178,58.36213333333333,Alto
3179,50.95173333333333,Medio
3180,37.0749,Medio
3181,33.776466666666664,Medio
3182,39.765566666666665,Medio
3183,43.9776,Medio
3184,40.798,Medio
3185,36.922666666666665,Medio
3186,41.76383333333333,Medio
3187,60.4847,Alto
3188,68.93266666666666,Alto
3189,56.60373333333334,Alto
3190,46.260266666666666,Medio
3191,49.429,Medio
3192,46.0987,Medio
3193,27.9711,Bajo
3194,28.3441,Bajo
3195,29.1214,Bajo
3196,35.62113333333333,Medio
3197,41.81796666666667,Medio
3198,61.77133333333333,Alto
3199,100.7033,Alto
3200,48.45245,Medio
3201,45.20575,Medio
3202,60.0286,Alto
3203,68.74616666666667,Alto
3204,53.9596,Alto
3205,44.477,Medio
3206,33.458666666666666,Medio
3207,29.822000000000003,Bajo
3208,29.675066666666662,Bajo
3209,37.15425,Medio
3210,35.641600000000004,Medio
3211,41.25143333333333,Medio
3212,41.89556666666667,Medio
3213,45.50076666666666,Medio
3214,37.341033333333336,Medio
3215,30.83333333333333,Bajo
3216,27.5305,Bajo
3217,26.02503333333333,Bajo
3218,22.19983333333333,Bajo
3219,24.7333,Bajo
3220,30.6029,Bajo
3221,35.3576,Medio
3222,53.5221,Alto
3223,76.66553333333333,Alto
3224,119.907,Alto
3225,126.5821,Alto
3226,54.46365,Alto
3227,63.7442,Alto
3228,52.44716666666667,Medio
3229,41.34333333333333,Medio
3230,39.641533333333335,Medio
3231,53.75275,Alto
3232,50.399233333333335,Medio
3233,54.09073333333333,Alto
3234,55.01423333333333,Alto
3235,48.71959999999999,Medio
3236,51.226,Medio
3237,69.4536,Alto
3238,78.9821,Alto
3239,77.77924999999999,Alto
3240,62.9317,Alto
3241,27.1,Bajo
3242,49.4312,Medio
3243,19.6178,Bajo
3244,18.2512,Bajo
3245,45.7818,Medio
3246,61.93553333333333,Alto
3247,89.98956666666668,Alto
3248,91.48656666666666,Alto
3249,99.73133333333334,Alto
3250,77.0923,Alto
3251,54.78,Alto
3252,41.12903333333333,Medio
3253,44.08180000000001,Medio
3254,51.2535,Medio
3255,45.680600000000005,Medio
3256,44.5163,Medio
3257,56.92253333333334,Alto
3258,70.36803333333334,Alto
3259,86.5898,Alto
3260,86.1875,Alto
3261,84.59235,Alto
3262,92.15065,Alto
3263,20.4211,Bajo
3264,58.18325,Alto
3265,18.4217,Bajo
3266,18.6999,Bajo
3267,9.3885,Bajo
3268,31.386750000000003,Bajo
3269,49.92836666666667,Medio
3270,60.77273333333333,Alto
3271,79.3903,Alto
