,no,no_sqrt
4943,35.847433333333335,5.987272612244522
4944,30.8295,5.552431899627406
4945,22.450533333333336,4.738199376697158
4946,19.001566666666665,4.359078648827831
4947,24.80423333333333,4.980384857953583
4948,30.96483333333333,5.564605406795106
4949,34.01743333333334,5.832446599269756
4950,39.9489,6.320514219586884
4951,60.43216666666666,7.773812878289949
4952,96.5483,9.825899449923147
4953,87.7847,9.369348963508617
4954,65.7294,8.107367020186024
4955,26.42865,5.140880274816755
4956,14.08125,3.75249916722176
4957,8.325800000000001,2.8854462393189726
4958,22.0589,4.69669032404735
4959,17.3984,4.171138933193187
4960,15.658633333333333,3.9570991058265563
4961,14.212833333333334,3.7699911582566523
4962,18.625633333333337,4.315742500814123
4963,21.7017,4.65850834495335
4964,35.0111,5.9170178299545455
4965,32.851866666666666,5.731654793047699
4966,26.759833333333333,5.172990753261921
4967,29.422166666666666,5.424220374087567
4968,23.7687,4.875315374414254
4969,19.776533333333337,4.447081439925891
4970,19.08643333333333,4.368802276749697
4971,16.619866666666667,4.076747069253459
4972,17.242099999999997,4.152360774306587
4973,22.2701,4.7191206808048465
4974,32.3768,5.690061511091071
4975,56.40075,7.5100432755078055
4976,73.6012,8.579114173386435
4977,80.0204,8.94541223197679
4978,48.8902,6.992152744327028
4979,16.38525,4.047869810159413
4980,7.1311,2.670411953238676
4981,22.145566666666667,4.70590763473601
4982,18.7375,4.328683402606386
4983,15.443833333333336,3.9298642894295135
4984,11.1009,3.331801314604459
4985,12.771633333333334,3.573742202976221
4986,16.1549,4.019315862183514
4987,17.7582,4.214047935180615
4988,25.713766666666668,5.070874349327409
4989,23.221533333333337,4.818872620575619
4990,26.959566666666664,5.192260265690335
4991,27.5337,5.247256425981105
4992,21.2468,4.60942512684608
4993,22.246033333333333,4.7165700814610325
4994,23.11123333333333,4.807414412481342
4995,28.465733333333333,5.335328793367221
4996,35.24106666666666,5.936418673465228
4997,46.18836666666667,6.796202370932362
4998,47.09799999999999,6.862798263099389
4999,68.411,8.271094244415305
5000,66.908,8.179731046923242
5001,47.98713333333333,6.927274596357021
5002,37.28926666666667,6.106493811236254
5003,26.138066666666663,5.1125401383917435
5004,4.0889,2.0221028658305196
5005,16.082800000000002,4.010336644223275
5006,12.4689,3.531132962662267
5007,7.4106,2.7222417232861598
5008,6.070799999999999,2.4638993485936065
5009,5.545866666666666,2.354966383341101
5010,6.971699999999999,2.640397697317584
5011,7.295266666666666,2.700975132552439
5012,7.249133333333333,2.6924214627976304
5013,13.851666666666668,3.7217827269558157
5014,13.190033333333332,3.6318085485517173
5015,14.662033333333332,3.829103463388438
5016,13.143533333333332,3.625401127231762
5017,11.423899999999998,3.3799260346936584
5018,10.6514,3.2636482653619403
5019,12.278966666666667,3.504135651864332
5020,14.458466666666666,3.802429048209403
5021,22.14583333333333,4.705935967831833
5022,57.298950000000005,7.569606991119156
5023,69.5089,8.337199769706853
5024,109.929,10.484703143150979
5025,70.0413,8.369068048474693
5026,32.6534,5.7143153570659715
5027,15.24495,3.90447819817194
5028,9.5443,3.0893850520775166
5029,27.69555,5.262656173454618
5030,19.800266666666666,4.44974905659484
5031,17.606166666666667,4.195970289059095
5032,19.25893333333333,4.388500123428656
5033,23.508233333333333,4.8485289865415195
5034,19.84583333333333,4.454866253136376
5035,25.53803333333333,5.053516927183813
5036,25.332,5.0330905018686085
5037,20.9418,4.576221148502332
5038,28.6943,5.356706077432287
5039,24.7855,4.978503791301158
5040,15.4746,3.9337768111574403
5041,12.261933333333332,3.501704346933552
5042,11.639633333333334,3.41169068547155
5043,14.138166666666663,3.7600753538548486
5044,13.174966666666668,3.629733690874121
5045,17.170366666666666,4.14371411497785
5046,30.963066666666663,5.564446663116348
5047,28.6924,5.356528726703517
5048,59.5482,7.716748019729555
5049,76.0538,8.720882982817738
5050,40.22235,6.3421092705818305
5051,27.53955,5.247813830539342
5052,23.265733333333333,4.823456575251127
5053,22.3647,4.729133112949984
5054,21.7362,4.662209776490114
5055,20.065666666666665,4.479471695040238
5056,18.7606,4.331350828552219
5057,19.299233333333333,4.393089269902597
5058,24.528266666666667,4.952602009718393
5059,35.08476666666667,5.9232395415571935
5060,33.2773,5.7686480218505265
5061,27.83396666666667,5.275790620055601
5062,23.1667,4.813179822113443
5063,17.5244,4.186215474626216
5064,18.40556666666667,4.290170936765419
5065,16.604466666666667,4.074857870732017
5066,13.535033333333336,3.6789989580500477
5067,13.613233333333334,3.689611542335227
5068,15.560966666666666,3.9447391126241373
5069,30.14633333333333,5.490567669497693
5070,59.75995,7.7304560020738755
5071,58.7931,7.6676658769145645
5072,83.0289,9.112019534658604
5073,92.085,9.596092954947862
5074,51.15046666666667,7.151955443559941
5075,21.3341,4.618885146872565
5076,20.2891,4.5043423493335855
5077,31.065966666666668,5.573685196229391
5078,21.804133333333336,4.6694896223606
5079,19.1817,4.379691769976513
5080,17.407133333333334,4.172185678194744
5081,16.250466666666664,4.031186756609853
5082,21.8611,4.675585524830018
5083,30.883766666666663,5.55731649869491
5084,20.89183333333333,4.570758507439803
5085,20.8573,4.566979308032827
5086,26.871766666666662,5.183798478593343
5087,22.101633333333336,4.701237425756472
5088,17.3582,4.166317318688052
5089,13.479566666666669,3.671452936735901
5090,12.9873,3.6037896719980758
5091,13.973066666666666,3.738056536044722
5092,15.819833333333332,3.977415408696121
5093,19.464766666666662,4.411889240072405
5094,52.05355,7.2148146199330725
5095,77.59565,8.808839310601597
5096,114.092,10.681385677897788
5097,89.25806666666665,9.44764873747255
5098,27.1321,5.208848241214175
5099,32.1976,5.6742929074907655
5100,20.2439,4.499322171172009
5101,10.76205,3.280556355254395
5102,5.0351,2.2439028499469402
5103,12.541066666666666,3.5413368473878144
5104,3.9502,1.9875110062588333
5105,43.1523,6.569041025903248
5106,40.301950000000005,6.348381683547391
5107,54.81546666666666,7.403746799200163
5108,51.35706666666667,7.166384490568913
5109,43.18883333333334,6.571821158045412
5110,40.25575,6.344741917525093
5111,43.15613333333334,6.569332792097941
5112,34.720733333333335,5.892430172121969
5113,41.37295,6.432180812135181
5114,26.219800000000003,5.120527316595431
5115,27.78786666666667,5.271419796095419
5116,27.2231,5.217576065569145
5117,27.41283333333333,5.235726628972652
5118,31.6333,5.624348851200466
5119,61.1358,7.818938546887295
5120,78.59190000000001,8.865207273380584
5121,85.00075000000001,9.219585131664006
5122,35.2632,5.9382825800057715
5123,34.10256666666667,5.8397402910289316
5124,6.967433333333332,2.639589614567638
5125,8.3296,2.8861046412075915
5126,15.01345,3.8747193446751726
5127,7.2007,2.683412007128238
5128,1.7365,1.317763256431139
5129,7.646933333333333,2.765308903781517
5130,24.271933333333333,4.926655390153987
5131,55.626666666666665,7.458328677838398
5132,56.22476666666668,7.498317589077344
5133,48.6598,6.975657675086987
5134,31.5099,5.613367972973088
5135,32.84086666666667,5.7306951294469215
5136,26.813233333333333,5.17814960515176
5137,16.003033333333335,4.00037914869745
5138,29.89923333333333,5.4680191416392585
5139,26.238,5.122304169023937
5140,20.37235,4.5135739719206995
5141,46.934266666666666,6.850858826940361
5142,54.66289999999999,7.393436278213263
5143,81.06405,9.003557630181527
5144,100.09166666666668,10.004582283467245
5145,69.09693333333333,8.312456516176992
5146,37.6332,6.134590450877711
5147,36.211666666666666,6.0176130372986485
5148,20.8474,4.565895311984277
5149,14.749766666666668,3.8405424964016044
5150,13.6974,3.7009998649013753
5151,18.5723,4.3095591421861235
5152,21.490133333333333,4.63574517562531
5153,20.58256666666667,4.536801369540733
5154,24.35065,4.934637777993436
5155,36.85855,6.0711242780888615
5156,74.6846,8.642025225605396
5157,97.6095,9.87975202117948
5158,108.62895,10.422521288056936
5159,89.3283,9.451364980784522
5160,83.1822,9.120427621553716
5161,65.1189,8.069628244225381
5162,64.38595,8.024085617688783
5163,64.12989999999999,8.008114634544137
5164,61.0249,7.811843572422582
5165,57.0639,7.554065130775614
5166,51.9791,7.209653251023935
5167,67.59673333333333,8.2217232581335
5168,67.98873333333334,8.245528080925645
5169,43.3551,6.584458975496772
5170,24.342866666666666,4.933849072141006
5171,13.779733333333334,3.71210632031645
5172,8.317533333333333,2.884013407273505
5173,6.888366666666666,2.6245698060190104
5174,6.3641000000000005,2.522716789495008
5175,6.880300000000001,2.6230325960612846
5176,5.470133333333334,2.33883161713992
5177,6.8185,2.6112257658042517
5178,7.924600000000001,2.8150666066720342
5179,13.883666666666665,3.726079261994659
5180,9.006,3.0009998333888657
5181,7.183666666666666,2.680236307989776
5182,9.292533333333331,3.048365682350681
5183,9.706166666666666,3.1154721418537297
5184,6.511,2.551666122360055
5185,4.800566666666667,2.191019549585687
5186,3.794733333333333,1.9480075290751144
5187,2.8522666666666665,1.688865496914028
5188,4.155233333333333,2.038438945206192
5189,8.645266666666666,2.940283433049723
5190,25.5739,5.057064365815409
5191,85.82625,9.264245786894906
5192,89.2921,9.449449719428111
5193,72.75435,8.529616052320293
5194,36.3775,6.031376294014493
5195,28.781900000000004,5.3648765130243214
5196,22.22266666666667,4.714092348126696
5197,13.3725,3.6568429006453096
5198,11.097633333333334,3.331311053224141
5199,13.579566666666665,3.6850463588219164
5200,22.6671,4.76099779458046
5201,22.378433333333334,4.730584882795502
5202,18.7501,4.330138565912181
5203,29.722,5.451788697299263
5204,23.37283333333333,4.8345458249284725
5205,22.2869,4.720900337859295
5206,15.4409,3.9294910611935485
5207,11.1986,3.3464309345928536
5208,5.989233333333334,2.447291019338185
5209,5.193866666666667,2.2790056311178053
5210,3.7138,1.9271222068151257
5211,4.0544,2.0135540717845153
5212,4.8602,2.2045861289593565
5213,12.801066666666664,3.5778578320926426
5214,39.198366666666665,6.260859898341973
5215,61.6069,7.849006306533331
5216,87.74334999999999,9.367142040131558
5217,60.83316666666667,7.799561953511663
5218,50.0271,7.072983811659687
5219,27.800766666666664,5.272643233395056
5220,23.3612,4.833342528726885
5221,16.100933333333334,4.012596831645728
5222,15.086733333333331,3.884164431809412
5223,17.8369,4.223375427309299
5224,17.381733333333333,4.169140598892454
5225,12.246866666666667,3.499552352325461
5226,17.334433333333333,4.163464102563313
5227,15.900333333333334,3.987522204744863
5228,24.253066666666665,4.92474026387856
5229,47.19903333333334,6.870155262680265
5230,37.855133333333335,6.1526525444992695
5231,19.049966666666663,4.364626749982943
5232,11.102366666666668,3.33202140849465
5233,5.275666666666667,2.2968819444339466
5234,5.282533333333333,2.298376238419927
5235,12.966499999999998,3.6009026646106386
5236,5.291966666666666,2.3004274965029143
5237,10.3116,3.211168011798822
5238,19.9441,4.465881771834091
5239,34.1081,5.840214037173638
5240,29.8638,5.464778129073494
5241,21.26575,4.611480239576008
5242,12.142866666666668,3.4846616287190164
5243,7.999666666666666,2.8283681985672704
5244,6.231233333333333,2.496243844926479
5245,8.174366666666666,2.859084935196341
5246,6.8115,2.6098850549401598
5247,6.549066666666666,2.5591144301626425
5248,5.629766666666666,2.3727129338937454
5249,7.6656,2.768681996907554
5250,8.7753,2.962313285255292
5251,9.442,3.0727837541877236
5252,3.8425,1.9602295783912658
5253,2.4843,1.5761662348876784
5254,10.645333333333332,3.2627187027589937
5255,9.6357,3.1041423936411165
5256,4.747833333333333,2.178952347650892
5257,5.9684333333333335,2.4430377265472862
5258,3.287133333333333,1.8130453202645909
5259,3.0363,1.7424982065987902
5260,2.7954000000000003,1.6719449751711328
5261,12.7298,3.567884527279435
5262,49.4702,7.033505527118039
5263,70.96565,8.424111229085238
5264,69.84445,8.357299204886708
5265,36.72705,6.060284646780215
5266,20.98423333333333,4.580855087571897
5267,18.029566666666668,4.246123722486978
5268,21.97393333333333,4.68763622024292
5269,16.899549999999998,4.110906226125816
5270,13.6577,3.6956325574926954
5271,15.225533333333331,3.9019909448041177
5272,14.701666666666666,3.8342752465970236
5273,15.608133333333331,3.950713015815415
5274,14.028866666666667,3.745512870978642
5275,18.1415,4.259283977383992
5276,23.69693333333333,4.867949602587657
5277,6.920766666666665,2.630735005025528
5278,8.186,2.861118662341707
5279,5.8242,2.4133379373805073
5280,6.4485,2.539389690457138
5281,6.837866666666667,2.6149314841247118
5282,4.343466666666667,2.0840985261418585
5283,4.086333333333333,2.0214681133605183
5284,7.694033333333333,2.773812058040943
5285,15.5916,3.948620012105495
5286,45.26766666666666,6.728125048382102
5287,62.5428,7.908400596833724
5288,68.0915,8.251757388580932
5289,50.729600000000005,7.1224714811643866
5290,31.638666666666666,5.6248259232323505
5291,27.0285,5.198894113174455
5292,23.222933333333334,4.819017880578296
5293,16.518166666666666,4.064254749233451
5294,14.1415,3.760518581259771
5295,15.833366666666668,3.979116317307986
5296,17.192466666666665,4.146379947214999
5297,19.8503,4.45536754937233
5298,18.984033333333333,4.357067056327379
5299,29.53313333333333,5.434439560187722
5300,36.3189,6.0265164066813925
5301,37.38003333333333,6.113921273072898
5302,19.349500000000003,4.39880665635579
5303,16.391766666666665,4.048674680270899
5304,13.794633333333332,3.7141127249093198
5305,11.573233333333334,3.401945521805623
5306,12.896266666666667,3.591137238628826
5307,15.301133333333333,3.911666311603449
5308,18.4921,4.3002441791135535
5309,27.557666666666663,5.249539662357707
5310,41.5809,6.4483253639995555
5311,49.8972,7.063795014013359
5312,51.54225,7.1792931406928915
5313,35.0432,5.919729723560021
5314,17.133799999999997,4.139299457637729
5315,13.135433333333332,3.624283837302665
5316,12.539733333333333,3.5411485895586665
5317,10.517733333333332,3.2431055075857973
5318,14.078166666666666,3.7520883074185054
5319,16.914666666666665,4.11274442029488
5320,10.708533333333332,3.272389544863712
5321,14.733733333333332,3.838454550119531
5322,10.6335,3.2609047824185238
5323,21.01685,4.584413812037478
5324,19.8495,4.45527776911833
5325,12.673133333333332,3.559934456325472
5326,11.4506,3.383873520094981
5327,9.416166666666667,3.0685773033551995
5328,6.5461,2.5585347369148614
5329,16.04403333333333,4.005500384887427
5330,16.848633333333336,4.104708678253956
5331,12.6823,3.5612217004842592
5332,26.1987,5.118466567244529
5333,31.689533333333333,5.629345728708918
5334,50.58865,7.112569859059382
5335,32.53,5.70350769263968
5336,32.37305,5.6897319796278625
5337,18.5795,4.310394413507887
5338,10.3961,3.2242983732899164
5339,5.712766666666667,2.3901394659447526
5340,6.3369,2.5173200034957812
5341,6.334366666666667,2.51681677256543
5342,8.618,2.9356430300702434
5343,6.6323333333333325,2.575331693847092
5344,5.738966666666666,2.3956140479356574
5345,5.9833,2.446078494243388
5346,6.530466666666666,2.555477776594167
5347,7.578833333333333,2.752968095226193
5348,6.482950000000001,2.5461637810635827
5349,4.3566666666666665,2.0872629605937694
5350,3.94485,1.986164645743147
5351,6.663399999999999,2.5813562326807973
5352,4.8237,2.1962923302693564
5353,6.047033333333334,2.4590716405451336
5354,3.1245,1.7676255259528246
5355,8.831466666666666,2.9717783676893985
5356,12.787233333333331,3.575924122983223
5357,17.6771,4.204414346850225
5358,27.8524875,5.2775455943080205
5359,38.027875,6.166674549544512
5360,48.2032625,6.942856940770132
5361,58.37865,7.640592254531058
5362,29.025166666666664,5.387500966743919
5363,26.838266666666662,5.180566249616605
5364,17.2481,4.15308319203938
5365,16.500433333333334,4.062072541613866
5366,14.203933333333334,3.7688105992916827
5367,12.362433333333334,3.5160252179603795
5368,14.036266666666668,3.746500589438986
5369,16.4698,4.058300136756768
5370,16.999633333333335,4.1230611605133065
5371,17.0364,4.12751741365194
5372,10.586,3.253613375925296
5373,13.79985,3.714814934825152
5374,7.538833333333333,2.7456935978607175
5375,7.671133333333334,2.7696810887416863
5376,3.842033333333333,1.9601105411005098
5377,2.2080333333333333,1.4859452659278314
5378,1.6541666666666668,1.2861441080480316
5379,3.681566666666667,1.9187409066016878
5380,4.576866666666667,2.1393612753966234
5381,10.6329,3.2608127821142996
5382,28.9578,5.3812452090571
5383,67.84105,8.23656785317768
5384,73.7504,8.587805307527645
5385,42.1464,6.492025877952121
5386,41.3594,6.4311274283752144
5387,31.5451,5.616502470399172
5388,18.583866666666665,4.310900911255867
5389,16.575599999999998,4.0713142841102306
5390,15.5439,3.9425753004857116
5391,16.9126,4.112493161088539
5392,21.368133333333333,4.622567828959715
5393,15.6004,3.949734168270062
5394,16.681766666666665,4.08433185070296
5395,12.796466666666667,3.5772149315726987
5396,18.768866666666664,4.332305006190892
5397,12.986233333333333,3.603641676600676
5398,8.393866666666666,2.8972170554976833
5399,9.1029,3.0171012578301046
5400,8.947633333333334,2.991259489468163
5401,4.959366666666667,2.2269635530620313
5402,3.397333333333333,1.8431856480922733
5403,4.7802,2.1863668493644886
5404,3.8019666666666665,1.9498632430677456
5405,13.969666666666669,3.737601726597775
5406,61.34570000000001,7.832349583617933
5407,77.917575,8.827093236167839
5408,94.48945,9.720568399018651
5409,72.6317,8.522423364278495
5410,39.3826,6.275555752282024
5411,23.918766666666667,4.890681615753234
5412,13.8769,3.725171137008339
5413,14.328466666666666,3.7852961134720577
5414,10.171933333333332,3.18934685058451
5415,12.968633333333337,3.601198874449082
5416,15.540866666666666,3.942190592382193
5417,14.900166666666664,3.8600734017200584
5418,23.8191,4.8804815336194025
5419,15.3651,3.919834180166299
5420,18.47543333333333,4.298305867819708
5421,13.735866666666666,3.706193015301101
5422,7.001833333333334,2.646097755815785
5423,4.833233333333333,2.1984615833198755
5424,6.771766666666667,2.6022618366848995
5425,6.319066666666667,2.513775381108397
5426,6.218266666666666,2.493645256781057
5427,10.831633333333334,3.2911446843512264
5428,14.480133333333333,3.8052770376588
5429,22.7941,4.774316705037486
5430,75.2596,8.675229103602971
5431,93.4941,9.669234716356822
5432,82.22964999999999,9.06805657238639
5433,62.6527,7.9153458547305435
5434,21.596,4.64714966404139
5435,13.782666666666666,3.7125014029178045
5436,8.0967,2.8454700841864424
5437,14.5444,3.813712102401019
5438,33.676,5.8031026184274905
5439,21.843833333333333,4.673738689029729
5440,5.7485,2.397602969634464
5441,11.428400000000002,3.380591664191344
5442,14.957299999999998,3.8674668712220406
5443,24.2371,4.923118930109245
5444,39.47176666666667,6.282656020081528
5445,9.58555,3.096053940098589
5446,11.8457,3.4417582715815476
5447,14.575733333333332,3.8178178758727257
5448,5.416066666666667,2.3272444363810747
5449,4.004833333333333,2.001207968536337
5450,7.806166666666667,2.7939518010636237
5451,3.6057,1.898868083885766
5452,7.3488,2.710867019977188
5453,10.068866666666668,3.1731477536772013
5454,26.19673333333333,5.1182744488092204
5455,70.55376666666666,8.399628960059287
5456,91.47700000000002,9.564360930036049
5457,58.21183333333334,7.629667970058287
5458,49.0819,7.005847557576456
5459,22.2495,4.716937565836546
5460,15.33925,3.9165354587951837
5461,22.625,4.756574397610112
5462,28.88785,5.374741854266119
5463,30.706450000000004,5.541340090627898
5464,16.22175,4.0276233686877925
5465,21.4843,4.635115964029379
5466,3.3593,1.8328393273825179
5467,57.01355,7.550731752618418
5468,81.69200000000001,9.038362683583792
5469,57.3657,7.574014787416249
5470,41.148900000000005,6.414740836542035
5471,23.7701,4.875458952755115
5472,15.8973,3.9871418334441024
5473,9.583066666666666,3.0956528659826614
5474,8.457366666666667,2.908155199893339
5475,5.465466666666667,2.3378337551388606
5476,6.878033333333334,2.6226004906072395
5477,11.730233333333333,3.424942821907153
5478,17.720266666666667,4.209544710139882
5479,32.97389999999999,5.742290483770391
5480,42.82423333333333,6.544022717971976
5481,49.7811,7.0555722659469655
5482,38.8348,6.231757376535129
5483,17.532033333333334,4.187127097824155
5484,14.483666666666666,3.8057412768955623
5485,11.260966666666668,3.3557363821770427
5486,12.755933333333331,3.57154495048478
5487,14.365366666666668,3.790167102736589
5488,13.5696,3.6836937983496947
5489,22.5374,4.747357159515176
5490,22.754033333333336,4.770118796564016
5491,35.21825,5.934496608811905
5492,30.3712,5.511007167478555
5493,52.1676,7.222714171279382
5494,43.92045,6.627250561130158
5495,19.75633333333333,4.444809707212822
5496,15.5337,3.9412815174762637
5497,11.477466666666666,3.3878410037465847
5498,13.030666666666669,3.6098014719187352
5499,15.954333333333333,3.994287587709895
5500,7.805,2.7937430089397988
5501,14.1559,3.7624327236510156
5502,30.68745,5.539625438601422
5503,59.5702,7.71817335902738
5504,56.9969,7.549629129963934
5505,26.18276666666667,5.116909874784455
5506,12.1619,3.487391575375498
5507,5.524750000000001,2.3504786746533144
5508,5.40915,2.325757940973222
5509,6.2764,2.5052744360648393
5510,5.7803,2.4042254469995115
5511,9.25035,3.041438804250383
5512,7.493349999999999,2.7373983999410827
5513,7.85175,2.8020974287129987
5514,6.722,2.5926820090400597
5515,10.23585,3.19935149678806
5516,8.7378,2.955976995850949
5517,17.402800000000003,4.171666333732841
5518,17.689533333333333,4.205892691609397
5519,8.623533333333333,2.9365853185857436
5520,9.493733333333331,3.081190246208976
5521,4.2922666666666665,2.071778623952537
5522,3.2938000000000005,1.8148829163337232
5523,4.734533333333333,2.175898281936298
5524,8.0761,2.8418479903049003
5525,14.204233333333336,3.768850399436589
5526,21.2444,4.609164783341988
5527,46.1787,6.795491152227336
5528,24.9075,4.990741427884237
5529,13.113133333333332,3.6212060606009886
5530,7.078166666666667,2.660482412395667
5531,4.9027,2.214204145963059
5532,2.593366666666667,1.6103933266958934
5533,5.491766666666666,2.3434518699274935
5534,5.540266666666667,2.3537771064114517
5535,5.676100000000001,2.382456715241643
5536,4.552433333333333,2.1336432066616324
5537,4.5128,2.1243351901241954
5538,4.810566666666666,2.1933004050213154
5539,7.523466666666667,2.742893848960741
5540,16.651,4.0805636865511605
5541,7.1889666666666665,2.68122484448184
5542,22.6378,4.7579197134882385
5543,13.600733333333332,3.687917208036717
5544,6.7742,2.6027293366771738
5545,6.323366666666668,2.5146305228933072
5546,8.508633333333334,2.916956176107782
5547,10.5495,3.247999384236395
5548,15.61105,3.95108213025242
5549,25.01495,5.001494776564302
5550,48.7615,6.982943505428065
5551,99.25855,9.96285852554376
5552,156.603,12.514112034019833
5553,83.2429,9.123754709548038
5554,36.41015,6.034082366027166
5555,21.7827,4.6671940178227
5556,18.440266666666663,4.294213160366712
5557,18.845866666666662,4.341182634567067
5558,14.012433333333334,3.743318492104744
5559,12.044,3.4704466571321912
5560,14.273733333333334,3.778059466622162
5561,13.5051,3.674928570734403
5562,16.435866666666666,4.054117248756709
5563,16.797966666666667,4.0985322576096275
5564,30.339,5.508084966664912
5565,41.42393333333334,6.4361427371783275
5566,33.18423333333333,5.76057578140704
5567,11.4737,3.387285048530755
5568,6.737866666666666,2.595740099984331
5569,4.361233333333334,2.088356610671016
5570,1.9575,1.3991068579633223
5571,3.91925,1.9797095746598792
5572,6.233866666666667,2.4967712483659104
5573,8.42615,2.9027831472571286
5574,31.0096,5.568626401546435
5575,81.1118,9.006208969372185
5576,85.97325000000001,9.272176119983918
5577,61.83915,7.863787255514991
5578,32.02803333333333,5.659331527073965
5579,14.501933333333334,3.808140403574077
5580,9.562733333333332,3.092366946746995
5581,16.760133333333332,4.093914182458315
5582,4.3748,2.091602256644413
5583,4.16205,2.0401102911362416
5584,12.005133333333331,3.4648424687615065
5585,14.721933333333334,3.8369171652947283
5586,14.348666666666666,3.7879633929945347
5587,18.865066666666667,4.343393450594439
5588,43.33803333333333,6.583162866991317
5589,23.337499999999995,4.830890187118726
5590,42.38556666666667,6.510419853332554
5591,23.568366666666662,4.854726219537685
5592,10.610766666666663,3.2574171772535774
5593,5.5934,2.3650369975964436
5594,11.571166666666668,3.4016417604837033
5595,6.4665333333333335,2.5429379334410296
5596,11.456733333333332,3.3847796580181306
5597,21.5808,4.645513965106552
5598,39.05193333333333,6.249154609491858
5599,53.06687222222222,7.2847012445413455
5600,67.08181111111111,8.190348656260678
5601,81.09675,9.005373395923126
5602,30.199033333333333,5.495364713404683
5603,21.8169,4.670856452514892
5604,25.7172,5.071212872676516
5605,29.16205,5.400189811478852
5606,21.282433333333334,4.613288776278083
5607,14.492866666666666,3.806949785151712
5608,15.206966666666668,3.8996110917201303
5609,12.179133333333333,3.489861506325621
5610,13.883,3.725989801381641
5611,17.4315,4.175104789104101
5612,43.2209,6.574260414677837
5613,35.68803333333333,5.973946211118186
5614,26.979466666666667,5.194176225992594
5615,21.3004,4.615235638621283
5616,5.975333333333334,2.4444494949442777
5617,6.136866666666666,2.4772700027785963
5618,4.0368,2.0091789367798976
5619,5.4811000000000005,2.341174918710689
5620,3.8306,1.9571918659140193
5621,20.912466666666667,4.573015052092729
5622,48.21855,6.943957805171342
5623,68.438,8.272726273726214
5624,75.19735,8.671640559894074
5625,97.80555,9.889668851887812
5626,24.7364,4.973570146283251
5627,28.960766666666668,5.381520850713733
5628,26.4898,5.14682426356292
5629,25.167066666666667,5.016678848268709
5630,12.1368,3.483791038509629
5631,18.7138,4.32594498346893
5632,23.256866666666667,4.8225373680943795
5633,24.8331,4.983282051018184
5634,36.07436666666667,6.006194025060019
5635,29.95233333333333,5.472872493794582
5636,12.9419,3.5974852327702473
5637,14.211666666666666,3.769836424391205
5638,8.9778,2.996297715514932
5639,9.2929,3.0484258232733823
5640,11.752966666666666,3.4282600056977395
5641,8.472366666666668,2.9107330119175594
5642,10.1693,3.188933991163818
5643,10.929266666666663,3.3059441414922097
5644,15.790833333333332,3.973768152941655
5645,23.3274,4.829844718000777
5646,45.5396,6.748303490507818
5647,55.80375,7.470190760616492
5648,66.0679,8.128216286492382
5649,23.46655,4.844228524749839
5650,23.92186666666667,4.890998534723423
5651,17.68883333333333,4.205809474207472
5652,23.34405,4.831568068443205
5653,26.205666666666666,5.119147064371824
5654,16.129233333333335,4.016121678103557
5655,10.433866666666669,3.230149635336832
5656,11.489366666666667,3.389596829516258
5657,14.330999999999998,3.785630726840641
5658,9.051233333333334,3.008526771250895
5659,11.0438,3.323221328771227
5660,24.9776,4.9977594980150855
5661,8.356733333333333,2.8908015036202905
5662,9.199933333333332,3.0331391879261544
5663,8.635466666666668,2.938616454501449
5664,7.2072,2.6846228785436512
5665,10.7709,3.281904934637809
5666,9.2998,3.0495573449272926
5667,6.2754666666666665,2.50508815546812
5668,5.855333333333334,2.419779604289063
5669,6.151033333333333,2.480127684885061
5670,20.2709,4.5023216233405625
5671,14.48,3.8052595180880897
5672,24.7029,4.9702012031707525
5673,12.941066666666666,3.5973694092581967
5674,7.869533333333334,2.805268852237399
5675,6.775133333333334,2.602908629463073
5676,7.472566666666666,2.7335995805286966
5677,6.686833333333333,2.5858912067860342
5678,6.2536,2.500719896349849
5679,5.821133333333333,2.4127024958194356
5680,7.4424,2.7280762452688156
5681,5.193966666666667,2.2790275704051206
5682,6.83235,2.6138764316623693
5683,9.757466666666668,3.123694393929513
5684,11.290066666666666,3.360069443726821
5685,14.062933333333334,3.7500577773326818
5686,16.4892,4.060689596607945
5687,10.244033333333334,3.2006301462889044
5688,8.4175,2.9012928152808017
5689,10.5309,3.2451348200036314
5690,6.6629000000000005,2.581259382549534
5691,9.0643,3.010697593581926
5692,12.184366666666667,3.4906112167737424
5693,18.9398,4.351988051454186
5694,34.2567,5.852922346998976
5695,56.1508,7.493383748347605
5696,60.8072,7.797897152437957
5697,43.0298,6.559710359459479
5698,23.045366666666663,4.800558995228229
5699,20.425566666666665,4.51946530760738
5700,17.235166666666668,4.151525823919041
5701,12.943833333333332,3.597753928958084
5702,17.595533333333332,4.194703008954666
5703,13.033566666666667,3.610203133712377
5704,10.5682,3.250876804802052
5705,18.606166666666667,4.3134866021197595
5706,15.2832,3.9093733513185973
5707,12.552700000000002,3.542978972559674
5708,22.08153333333333,4.699099204457523
5709,21.3518,4.620800796398823
5710,16.892166666666668,4.110008110292079
5711,18.649266666666666,4.318479670748337
5712,6.8264000000000005,2.6127380274340557
5713,2.18025,1.4765669642789656
5714,2.4299,1.5588136514670379
5715,3.0181,1.7372679701185998
5716,4.83305,2.198419887100733
5717,10.8214,3.2895896400615077
5718,30.96315,5.564454151127494
5719,41.70677777777777,6.45807848959563
5720,52.45040555555555,7.242265222674156
5721,63.19403333333333,7.94946748740652
